Entity ID,NPI Name,Category,Latitude,Longitude
D0332,1952365116,Primary Care,33.2178859,-97.5992153
D0332,1477558245,Primary Care,42.2493791,-84.4238571
D0332,1699795781,Primary Care,42.0602223,-87.7491722
D0332,1578527735,Primary Care,29.3556602,-98.8597152
D0332,1609854090,Primary Care,35.0697886,-78.9654138
D0332,1578540860,Primary Care,29.7310592,-99.058758
D0332,1700822780,Primary Care,42.0602223,-87.7491722
D0332,1669436747,Primary Care,43.1237924,-82.7923762
D0332,1902882814,Primary Care,30.1894374,-95.462464
D0332,1992998645,Primary Care,29.5331543,-98.591304
D0332,1215927272,Primary Care,42.2731358,-83.364664
D0332,1891008934,Primary Care,42.0602223,-87.7491722
D0332,1629032958,Primary Care,42.2493791,-84.4238571
D0332,1730289711,Primary Care,33.3616556,-111.6354147
D0332,1104994375,Primary Care,42.5672331,-83.0880214
D0332,1194715557,Primary Care,35.2057427,-111.6422
D0332,1235138744,Primary Care,33.2111257,-97.7543539
D0332,1780812172,Primary Care,34.4797374,-114.337858
D0332,1881041200,Primary Care,29.7981699,-98.7207019
D0332,1770861742,Primary Care,29.5463564,-98.3428327
D0332,1174638902,Primary Care,33.2477246,-111.6231831
D0332,1285012666,Primary Care,29.5331543,-98.591304
D0332,1275523235,Primary Care,34.7136356,-80.7934365
D0332,1578557153,Primary Care,34.7136356,-80.7934365
D0332,1801880711,Primary Care,35.058142,-80.8176099
D0332,1306959705,Primary Care,29.5463564,-98.3428327
D0332,1205096906,Primary Care,32.3213663,-111.0088108
D0332,1194798496,Primary Care,29.5331543,-98.591304
D0332,1629068697,Primary Care,34.2073542,-77.9254687
D0332,1033105507,Primary Care,40.7320067,-73.1880949
D0332,1922069012,Primary Care,42.0602223,-87.7491722
D0332,1235185299,Primary Care,34.7136356,-80.7934365
D0332,1013901925,Primary Care,34.4779613,-114.3347022
D0332,1447251798,Primary Care,30.1500389,-92.0368655
D0332,1073510897,Primary Care,29.3557903,-98.8786387
D0332,1679564587,Primary Care,34.9976461,-114.5944945
D0343,1699025494,Primary Care,33.5830266,-111.8974464
D0343,1699054809,Primary Care,37.9985638,-121.2899325
D0343,1356341820,Primary Care,35.346664,-79.9149472
D0343,1770707473,Primary Care,39.9591153,-75.2335489
D0343,1265405344,Primary Care,32.8822188,-96.7590282
D0343,1770707473,Primary Care,39.9591153,-75.2335489
D0343,1962992479,Primary Care,35.9121385,-82.0895864
D0343,1962008755,Primary Care,35.4504464,-86.7903702
D0343,1821385592,Primary Care,33.3815709,-111.9229522
D0343,1962466391,Primary Care,35.7671436,-86.9198599
D0343,1356346241,Primary Care,32.9226829,-96.8810184
D0343,1548981608,Primary Care,35.6522557,-87.0117241
D0343,1356346241,Primary Care,32.9226829,-96.8810184
D0343,1467640714,Primary Care,35.2386988,-87.3317689
D0343,1740774025,Primary Care,35.242921,-87.3386265
D0343,1477660801,Primary Care,41.676406,-87.4956217
D0343,1134691819,Primary Care,36.1973446,-81.6533796
D0343,1629074992,Primary Care,34.735431,-96.647021
D0343,1720477649,Primary Care,32.7762928,-96.6001604
D0343,1275972895,Primary Care,32.9732842,-97.0108873
D0343,1346265451,Primary Care,32.7800182,-96.5999049
D0343,1346549524,Primary Care,30.0375881,-89.9114178
D0343,1497391809,Primary Care,35.7299634,-81.7046663
D0343,1598800237,Primary Care,35.0474965,-89.7940457
D0343,1184945289,Primary Care,35.1283632,-89.8567023
D0343,1053750257,Primary Care,34.5617041,-82.6980659
D0343,1699025494,Primary Care,33.5830266,-111.8974464
D0343,1144256850,Primary Care,32.755815,-96.8729647
D0343,1982975827,Primary Care,32.7800182,-96.5999049
D0343,1962740886,Primary Care,41.676406,-87.4956217
D0343,1184041741,Primary Care,30.1279749,-83.5795211
D0343,1821050089,Primary Care,30.0375881,-89.9114178
D0343,1982604419,Primary Care,30.2681903,-92.0086944
D0343,1124634605,Primary Care,39.1003541,-84.636123
D0343,1790958866,Primary Care,33.3888274,-111.8762274
D0343,1104541598,Primary Care,35.1802907,-83.3863722
D0343,1174539159,Primary Care,35.1006558,-89.8365708
D0343,1467442285,Primary Care,39.9591153,-75.2335489
D0343,1588101174,Primary Care,29.2694496,-81.0373677
D0343,1942334255,Primary Care,33.9003765,-84.4804483
D0343,1194214502,Primary Care,27.7140356,-82.3680488
D0343,1720550676,Primary Care,35.0488177,-97.962888
D0343,1467763813,Primary Care,42.9588679,-87.9498423
D0343,1023196904,Diagnostics,39.2159455,-84.5467306
D0343,1831166677,Primary Care,35.1303045,-89.9469245
D0343,1487690855,Primary Care,32.7800182,-96.5999049
D0343,1306807292,Primary Care,35.6071634,-87.0671012
D0343,1255472999,Primary Care,32.9146309,-96.8701995
D0343,1093931628,Primary Care,35.6522489,-87.0117092
D0343,1457461576,Primary Care,41.676406,-87.4956217
D0343,1235499724,Primary Care,34.034689,-84.1850721
D0343,1730155904,Primary Care,34.6452705,-97.1563862
D0343,1922071703,Primary Care,32.7872345,-96.7954307
D0343,1700864568,Primary Care,37.8395998,-94.7041929
D0343,1083278279,Primary Care,34.6964851,-82.95028
D0343,1699783894,Primary Care,42.9588936,-87.9498167
D0343,1972939122,Primary Care,35.07171,-98.2262111
D0343,1548373947,Primary Care,35.0543093,-89.6973378
D0343,1477660801,Primary Care,41.676406,-87.4956217
D0343,1215060819,Primary Care,33.9003765,-84.4804483
D0343,1508974882,Primary Care,32.8188561,-86.6106986
D0343,1053388512,Primary Care,27.8057621,-82.7253987
D0343,1275685521,Primary Care,33.3957066,-110.7873061
D0343,1205854833,Primary Care,37.8863762,-121.2831525
D0343,1982630042,Primary Care,29.2606715,-81.0929271
D0343,1316050586,Primary Care,36.0270583,-86.7910296
D0343,1013094184,Primary Care,33.8197738,-83.8765751
D0343,1548207442,Primary Care,34.0344856,-84.1843783
D0343,1235247412,Primary Care,32.8188561,-86.6106986
D0343,1285723718,Primary Care,36.1540977,-86.8061066
D0343,1346324159,Primary Care,36.1973446,-81.6533796
D0343,1275601346,Primary Care,35.1269219,-89.9463751
D0343,1245449438,Primary Care,39.2020869,-84.5482234
D0343,1326027012,Primary Care,36.9534547,-81.0923115
D0343,1720121825,Primary Care,35.1802907,-83.3863722
D0343,1740442318,Primary Care,33.9003765,-84.4804483
D0343,1689658601,Primary Care,35.0488177,-97.962888
D0343,1649345216,Primary Care,29.8186783,-95.0495799
D0343,1073739843,Primary Care,35.8085927,-80.812833
D0343,1770707473,Primary Care,39.9591153,-75.2335489
D0343,1902304256,Primary Care,35.0488177,-97.962888
D0343,1245230879,Primary Care,38.7431328,-77.0771923
D0343,1649339508,Primary Care,33.0865548,-83.2437244
D0343,1467428680,Primary Care,35.6522489,-87.0117092
D0343,1912006859,Primary Care,32.3286703,-90.1743919
D0343,1326272824,Primary Care,35.9089838,-82.063048
D0343,1720136138,Primary Care,37.9985638,-121.2899325
D0343,1053750257,Primary Care,34.5617041,-82.6980659
D0343,1417005711,Primary Care,35.13831,-90.0027357
D0343,1538153176,Primary Care,42.9866675,-82.4313421
D0343,1437132081,Primary Care,32.5309735,-94.3675079
D0343,1508906132,Primary Care,35.2292281,-82.2332657
D0343,1629058813,Primary Care,30.463208,-90.080332
D0343,1437122355,Primary Care,35.0324266,-90.0192733
D0343,1144552431,Primary Care,35.0374172,-114.5966919
D0343,1730137118,Primary Care,27.7140356,-82.3680488
D0343,1134112410,Primary Care,32.3249549,-106.732373
D0343,1225056872,Primary Care,35.1365889,-89.9458356
D0343,1558455618,Primary Care,38.1204237,-121.28725
D0343,1720068992,Primary Care,38.7431328,-77.0771923
D0343,1306819917,Primary Care,34.7199978,-97.2149993
D0343,1588612337,Primary Care,27.7140356,-82.3680488
D0343,1215918792,Primary Care,35.07171,-98.2262111
D0343,1013904895,Primary Care,35.135079,-90.017386
D0343,1447339312,Primary Care,35.0898462,-89.812274
D0343,1710053327,Primary Care,35.0449608,-89.6812909
D0343,1922089127,Primary Care,35.0755115,-114.5929683
D0343,1285657213,Primary Care,37.3630755,-79.2465689
D0343,1629050521,Primary Care,32.88212,-96.759018
D0343,1629161146,Primary Care,37.7144116,-122.1422713
D0343,1003810904,Primary Care,32.4017611,-93.7895161
D0343,1891708012,Primary Care,35.6522489,-87.0117092
D0343,1487652350,Primary Care,35.0374172,-114.5966919
D0343,1679649271,Primary Care,35.0449608,-89.6812909
D0343,1023012960,Primary Care,32.4017611,-93.7895161
D0343,1962515023,Primary Care,35.6522489,-87.0117092
D0343,1316928021,Primary Care,29.0402857,-95.4582847
D0343,1912973520,Primary Care,38.4396649,-121.4226407
D0343,1497198865,Primary Care,35.1006548,-89.8365624
D0343,1073621827,Primary Care,35.1006558,-89.8365708
D0343,1073516852,Primary Care,35.0543093,-89.6973378
D0343,1053370213,Primary Care,35.1006558,-89.8365708
D0343,1619902442,Primary Care,32.216583,-80.7202019
D0343,1831159185,Primary Care,35.1006558,-89.8365708
D0343,1669440822,Primary Care,35.1006558,-89.8365708
C0216,1023335312,Primary Care,33.4505938,-86.8127492
C0216,1053678706,Primary Care,33.5742322,-86.5091605
C0216,1053751735,Primary Care,33.4603878,-86.7794576
C0216,1063978336,Primary Care,34.7118997,-86.6024672
C0216,1083816144,Primary Care,33.4603878,-86.7794576
C0216,1245440585,Primary Care,33.250675,-86.812806
C0216,1255389896,Primary Care,33.4822933,-86.7864939
C0216,1306058029,Primary Care,33.4498332,-86.8184469
C0216,1306213483,Primary Care,34.7118997,-86.6024672
C0216,1356399950,Primary Care,33.3765468,-86.9897392
C0216,1386036671,Primary Care,33.4794389,-86.7727412
C0216,1386623445,Primary Care,33.4498332,-86.8184469
C0216,1386858819,Primary Care,33.3765468,-86.9897392
C0216,1447419288,Primary Care,34.7118997,-86.6024672
C0216,1447436175,Primary Care,34.7145492,-86.5770404
C0216,1467773671,Primary Care,33.4505938,-86.8127492
C0216,1487689253,Primary Care,34.7118997,-86.6024672
C0216,1508838384,Primary Care,34.7118997,-86.6024672
C0216,1508935271,Primary Care,34.7145384,-86.5770406
C0216,1518176031,Primary Care,34.7118997,-86.6024672
C0216,1528439668,Primary Care,34.7118997,-86.6024672
C0216,1548413230,Primary Care,34.7211279,-86.5806683
C0216,1568115301,Primary Care,33.4985437,-86.8455284
C0216,1578631784,Primary Care,34.7118997,-86.6024672
C0216,1588636757,Primary Care,34.7118997,-86.6024672
C0216,1598358905,Primary Care,33.4822933,-86.7864939
C0216,1629376611,Primary Care,33.422262,-86.67191
C0216,1669412904,Primary Care,33.4985437,-86.8455284
C0216,1679004865,Primary Care,33.4985437,-86.8455284
C0216,1689051419,Primary Care,33.422262,-86.67191
C0216,1689934291,Primary Care,34.7118997,-86.6024672
C0216,1720025208,Primary Care,33.4603878,-86.7794576
C0216,1720050990,Primary Care,34.7118997,-86.6024672
C0216,1760894646,Primary Care,33.4822933,-86.7864939
C0216,1770128357,Primary Care,33.4985437,-86.8455284
C0216,1790741833,Primary Care,33.4985437,-86.8455284
C0216,1801099163,Primary Care,36.1425846,-86.8012763
C0216,1811945454,Primary Care,33.4822933,-86.7864939
C0216,1821056318,Primary Care,33.4822933,-86.7864939
C0216,1831258698,Primary Care,34.7118997,-86.6024672
C0216,1831416114,Primary Care,33.4985437,-86.8455284
C0216,1881073591,Primary Care,33.4498332,-86.8184469
C0216,1922327121,Primary Care,33.4498332,-86.8184469
C0216,1932360294,Primary Care,33.4985437,-86.8455284
C0216,1932785946,Primary Care,34.7118997,-86.6024672
C0216,1982756599,Primary Care,33.4985437,-86.8455284
C0064,1003131228,Primary Care,33.7156998,-117.9356096
C0064,1043318199,Primary Care,32.6171602,-117.023994
C0064,1063497220,Primary Care,32.7811397,-115.5805175
C0064,1063497691,Primary Care,32.7811397,-115.5805175
C0064,1073963583,Primary Care,33.7157137,-117.9360288
C0064,1083972483,Primary Care,32.8842234,-117.2258598
C0064,1104881457,Primary Care,33.1246268,-117.0733732
C0064,1114014438,Primary Care,33.7156998,-117.9356096
C0064,1124176151,Primary Care,32.609732,-117.080514
C0064,1154323996,Primary Care,32.7802815,-116.9844604
C0064,1164956264,Primary Care,32.782252,-117.0073907
C0064,1174828099,Primary Care,33.1246268,-117.0733732
C0064,1184019051,Primary Care,32.7510863,-117.1619634
C0064,1225771264,Primary Care,32.6171602,-117.023994
C0064,1225812183,Primary Care,33.5606026,-117.665262
C0064,1235629932,Primary Care,32.6388129,-117.0842349
C0064,1245359140,Primary Care,32.7822743,-117.0074771
C0064,1245459973,Primary Care,33.1246268,-117.0733732
C0064,1245518414,Primary Care,32.684258,-117.082626
C0064,1255394789,Primary Care,32.6171602,-117.023994
C0064,1275822082,Primary Care,32.8840701,-117.22584
C0064,1295911469,Primary Care,32.8007665,-117.1537729
C0064,1306894548,Primary Care,33.7156998,-117.9356096
C0064,1326513441,Primary Care,33.1811586,-117.3155575
C0064,1356401442,Specialty,32.7988169,-117.1553109
C0064,1356933683,Primary Care,32.7811416,-115.5805123
C0064,1366626467,Primary Care,32.684258,-117.082626
C0064,1407851041,Primary Care,32.684258,-117.082626
C0064,1417921982,Primary Care,33.1811724,-117.3157865
C0064,1437154143,Primary Care,32.8842234,-117.2258598
C0064,1437154978,Primary Care,32.8842234,-117.2258598
C0064,1467410019,Primary Care,32.8006811,-117.1544473
C0064,1467458620,Primary Care,32.7822743,-117.0074771
C0064,1467683540,Primary Care,32.7510863,-117.1619634
C0064,1477558013,Primary Care,32.8006811,-117.1544473
C0064,1508370875,Primary Care,32.6171602,-117.023994
C0064,1538156245,Primary Care,32.7822743,-117.0074771
C0064,1548027964,Primary Care,32.6388129,-117.0842349
C0064,1558446351,Specialty,32.7988169,-117.1553109
C0064,1568060622,Primary Care,32.8738206,-117.2156617
C0064,1598813644,Primary Care,33.1246268,-117.0733732
C0064,1619972247,Primary Care,32.7822743,-117.0074771
C0064,1639266026,Primary Care,32.7988169,-117.1553109
C0064,1639432164,Primary Care,32.7811397,-115.5805175
C0064,1639517808,Primary Care,33.7157137,-117.9360288
C0064,1689226508,Primary Care,32.782252,-117.0073907
C0064,1689784308,Primary Care,33.1811586,-117.3155575
C0064,1700859279,Primary Care,32.8006811,-117.1544473
C0064,1710481866,Primary Care,33.1811586,-117.3155575
C0064,1730146937,Primary Care,33.7157137,-117.9360288
C0064,1730160425,Primary Care,32.6386903,-117.083774
C0064,1730477514,Primary Care,33.7157137,-117.9360288
C0064,1740716828,Primary Care,33.1246268,-117.0733732
C0064,1760461206,Primary Care,32.6386903,-117.083774
C0064,1770056772,Primary Care,32.7510863,-117.1619634
C0064,1770513061,Primary Care,33.1246268,-117.0733732
C0064,1770663890,Primary Care,32.7822743,-117.0074771
C0064,1770938201,Primary Care,33.1811586,-117.3155575
C0064,1790780484,Primary Care,32.8006811,-117.1544473
C0064,1801868286,Primary Care,33.1246268,-117.0733732
C0064,1821359605,Primary Care,32.6388129,-117.0842349
C0064,1841295482,Primary Care,32.6386903,-117.083774
C0064,1841653094,Primary Care,32.6172761,-117.0241133
C0064,1891766994,Primary Care,32.7512362,-117.1619863
C0064,1912219155,Primary Care,32.6388129,-117.0842349
C0064,1912982539,Primary Care,32.7988169,-117.1553109
C0064,1982806329,Primary Care,32.7988169,-117.1553109
C0064,1992422703,Primary Care,32.7811416,-115.5805123
C0134,1003807983,Primary Care,39.7206462,-104.8982886
C0134,1013115989,Primary Care,39.8641092,-104.986266
C0134,1073905048,Primary Care,39.732185,-104.9340497
C0134,1093704991,Primary Care,40.5666528,-105.0349839
C0134,1114396231,Primary Care,39.6899589,-104.8323459
C0134,1134116932,Primary Care,40.5419341,-105.0421452
C0134,1144549007,Primary Care,40.5666309,-105.0350127
C0134,1154555704,Primary Care,39.7206489,-104.8983251
C0134,1174300826,Primary Care,39.7313059,-104.9347015
C0134,1215919402,Primary Care,39.7312837,-104.9346756
C0134,1225635477,Primary Care,39.6704467,-104.9764004
C0134,1245551993,Primary Care,40.5666309,-105.0350127
C0134,1255379426,Primary Care,39.6705306,-104.9764395
C0134,1275524761,Primary Care,39.9690901,-105.0871125
C0134,1285616573,Primary Care,39.6899589,-104.8323459
C0134,1295474278,Primary Care,40.5666309,-105.0350127
C0134,1306324363,Primary Care,39.7312837,-104.9346756
C0134,1306873476,Primary Care,39.7206462,-104.8982886
C0134,1316930613,Primary Care,39.5299677,-104.8716732
C0134,1326326414,Primary Care,39.5403573,-104.8862367
C0134,1336121623,Primary Care,39.7464057,-104.967382
C0134,1336873041,Primary Care,39.6910641,-104.8326741
C0134,1366132441,Primary Care,39.8641092,-104.986266
C0134,1396072070,Primary Care,40.5666528,-105.0349839
C0134,1396882650,Primary Care,39.6705306,-104.9764395
C0134,1437131638,Primary Care,39.6899589,-104.8323459
C0134,1447306063,Primary Care,39.6910641,-104.8326741
C0134,1447542436,Primary Care,40.5419341,-105.0421452
C0134,1457469058,Primary Care,39.7206462,-104.8982886
C0134,1477995777,Primary Care,40.5419341,-105.0421452
C0134,1497742290,Primary Care,40.5666528,-105.0349839
C0134,1508038787,Primary Care,39.7313059,-104.9347015
C0134,1508086802,Primary Care,39.7206462,-104.8982886
C0134,1518164300,Primary Care,39.529727,-104.8719079
C0134,1518946011,Primary Care,39.7206462,-104.8982886
C0134,1538749601,Primary Care,39.5520463,-105.0054225
C0134,1558916866,Primary Care,39.7313059,-104.9347015
C0134,1568621142,Primary Care,40.5419341,-105.0421452
C0134,1598221921,Primary Care,40.5666309,-105.0350127
C0134,1619956075,Primary Care,39.7312837,-104.9346756
C0134,1629229620,Primary Care,40.5419341,-105.0421452
C0134,1679810337,Primary Care,39.8641092,-104.986266
C0134,1679977284,Primary Care,39.7661036,-105.091148
C0134,1689118440,Primary Care,40.4795963,-105.0748597
C0134,1689767154,Primary Care,39.7206489,-104.8983251
C0134,1700840774,Primary Care,39.6705306,-104.9764395
C0134,1710203682,Primary Care,29.9260462,-90.0913968
C0134,1710969902,Primary Care,39.6899589,-104.8323459
C0134,1750437331,Primary Care,40.5419341,-105.0421452
C0134,1780254490,Primary Care,39.6910641,-104.8326741
C0134,1790477081,Primary Care,39.529727,-104.8719079
C0134,1811043409,Primary Care,39.7661036,-105.091148
C0134,1821798166,Primary Care,39.529727,-104.8719079
C0134,1851566616,Primary Care,39.6705306,-104.9764395
C0134,1881043131,Primary Care,39.7313059,-104.9347015
C0134,1881808277,Primary Care,39.5753859,-104.9855263
C0134,1891205811,Primary Care,39.8028322,-105.1738968
C0134,1891950234,Primary Care,39.6910641,-104.8326741
C0134,1922080209,Primary Care,39.7041498,-104.8266608
C0134,1932276581,Primary Care,39.8570201,-104.9935463
C0134,1962435479,Primary Care,39.6705306,-104.9764395
C0134,1972558039,Primary Care,40.5419341,-105.0421452
C0209,1013589951,Primary Care,44.9667334,-93.2371862
C0209,1023038981,Primary Care,45.0672626,-93.3075454
C0209,1033552625,Primary Care,44.9493645,-93.2611513
C0209,1043298854,Primary Care,45.0041198,-93.106561
C0209,1083008924,Primary Care,45.0672626,-93.3075454
C0209,1124343785,Primary Care,44.0225447,-92.4666302
C0209,1124392295,Primary Care,44.9398864,-93.1447124
C0209,1205940798,Primary Care,45.0672626,-93.3075454
C0209,1235156118,Primary Care,45.0672626,-93.3075454
C0209,1245896919,Primary Care,45.0672626,-93.3075454
C0209,1255305355,Primary Care,45.0672626,-93.3075454
C0209,1255383857,Primary Care,44.8829662,-93.2861769
C0209,1295756864,Primary Care,44.8829662,-93.2861769
C0209,1356618359,Primary Care,44.9031835,-93.1583384
C0209,1427285030,Primary Care,45.0672626,-93.3075454
C0209,1437183084,Primary Care,45.0672626,-93.3075454
C0209,1538459755,Primary Care,45.0672593,-93.3075952
C0209,1558689778,Primary Care,44.9493645,-93.2611513
C0209,1568670867,Primary Care,45.0672626,-93.3075454
C0209,1598285348,Primary Care,45.0672626,-93.3075454
C0209,1619998499,Primary Care,45.0672626,-93.3075454
C0209,1689133597,Primary Care,45.0672593,-93.3075952
C0209,1699295568,Primary Care,44.9493645,-93.2611513
C0209,1699796326,Primary Care,45.0672626,-93.3075454
C0209,1710159975,Primary Care,44.8829559,-93.2861533
C0209,1730106576,Primary Care,45.0041198,-93.106561
C0209,1780601567,Primary Care,44.8829662,-93.2861769
C0209,1881007110,Primary Care,45.0672626,-93.3075454
C0209,1881611655,Primary Care,45.0041198,-93.106561
C0209,1891336863,Primary Care,44.8829662,-93.2861769
C0209,1922025774,Primary Care,45.0672626,-93.3075454
C0212,1003814997,Primary Care,39.3975833,-76.7506623
C0212,1023089471,Primary Care,39.1748632,-76.6459451
C0212,1033117908,Primary Care,39.2167281,-76.8791674
C0212,1033340799,Primary Care,39.2167281,-76.8791674
C0212,1043282544,Primary Care,39.2167281,-76.8791674
C0212,1063692218,Specialty,39.1584717,-76.6183459
C0212,1083685689,Primary Care,39.3975833,-76.7506623
C0212,1114632346,Primary Care,39.3975887,-76.7508654
C0212,1164434932,Primary Care,39.2880132,-76.6248449
C0212,1164530275,Primary Care,39.3765022,-77.4189768
C0212,1164673588,Primary Care,39.2807487,-76.7545146
C0212,1174198386,Primary Care,39.1748632,-76.6459451
C0212,1174521637,Primary Care,39.2167281,-76.8791674
C0212,1205044419,Primary Care,39.3975887,-76.7508654
C0212,1215140439,Primary Care,39.2167281,-76.8791674
C0212,1285031765,Primary Care,39.1748632,-76.6459451
C0212,1285615468,Primary Care,39.3975887,-76.7508654
C0212,1295471373,Primary Care,39.4164768,-76.6134463
C0212,1295910404,Primary Care,39.2807487,-76.7545146
C0212,1306980701,Primary Care,39.3975887,-76.7508654
C0212,1326046202,Primary Care,39.2167281,-76.8791674
C0212,1326046210,Primary Care,39.3975887,-76.7508654
C0212,1336182302,Primary Care,39.1748632,-76.6459451
C0212,1336225515,Primary Care,39.4164768,-76.6134463
C0212,1346219177,Primary Care,39.2807487,-76.7545146
C0212,1356349781,Primary Care,39.2807487,-76.7545146
C0212,1356738835,Primary Care,39.293013,-76.613194
C0212,1366077133,Primary Care,39.293013,-76.613194
C0212,1376601195,Specialty,39.2719641,-76.7272205
C0212,1386642643,Primary Care,39.2807487,-76.7545146
C0212,1386642718,Primary Care,39.3975887,-76.7508654
C0212,1396035069,Primary Care,39.3975833,-76.7506623
C0212,1447258876,Primary Care,39.1748632,-76.6459451
C0212,1447336623,Primary Care,39.4164768,-76.6134463
C0212,1447459375,Primary Care,39.3513931,-76.4864856
C0212,1477146835,Primary Care,39.1748632,-76.6459451
C0212,1487150918,Primary Care,39.3975887,-76.7508654
C0212,1497792394,Primary Care,39.293013,-76.613194
C0212,1508815887,Primary Care,39.3514681,-76.4867201
C0212,1538506662,Primary Care,39.3975833,-76.7506623
C0212,1568831329,Primary Care,39.2807487,-76.7545146
C0212,1588821508,Primary Care,39.3975833,-76.7506623
C0212,1598001869,Primary Care,39.2167281,-76.8791674
C0212,1598726655,Primary Care,39.2807487,-76.7545146
C0212,1629076054,Primary Care,39.2167811,-76.8791968
C0212,1639436595,Primary Care,39.1748632,-76.6459451
C0212,1669470100,Primary Care,39.4164768,-76.6134463
C0212,1679822605,Primary Care,39.1748632,-76.6459451
C0212,1780171090,Primary Care,39.4164768,-76.6134463
C0212,1821275827,Primary Care,39.1748632,-76.6459451
C0212,1902441629,Primary Care,39.3975887,-76.7508654
C0212,1922006287,Primary Care,39.2807487,-76.7545146
C0212,1922141241,Primary Care,39.2167281,-76.8791674
C0212,1932804622,Primary Care,39.3975887,-76.7508654
C0212,1972501427,Primary Care,39.2807487,-76.7545146
C0214,1033130794,Primary Care,38.8595949,-77.1264217
C0214,1114102282,Primary Care,38.8337736,-77.122494
C0214,1194924100,Primary Care,33.7872858,-117.8879889
C0214,1275531832,Primary Care,38.8809891,-77.4002061
C0214,1306207238,Primary Care,38.8809891,-77.4002061
C0214,1417387101,Primary Care,38.8809891,-77.4002061
C0214,1487716593,Primary Care,38.8809891,-77.4002061
C0214,1528419496,Primary Care,37.4147405,-79.1794556
C0214,1619060126,Primary Care,38.8809891,-77.4002061
C0214,1750011714,Primary Care,38.8809891,-77.4002061
C0214,1760493175,Primary Care,38.8883718,-77.1272234
C0214,1770060550,Primary Care,39.0920652,-77.2100665
C0214,1790104115,Primary Care,38.880971,-77.4005101
C0214,1790729317,Primary Care,38.8809891,-77.4002061
C0214,1871778068,Primary Care,38.8809891,-77.4002061
C0214,1942450267,Primary Care,38.8809891,-77.4002061
C0214,1952379737,Primary Care,38.8809891,-77.4002061
C0215,1023285509,Primary Care,39.1493615,-75.5260966
C0215,1033597562,Primary Care,38.9327585,-75.4518503
C0215,1043615099,Primary Care,39.6966409,-75.6626747
C0215,1073087250,Primary Care,39.1383209,-75.5284118
C0215,1134114747,Primary Care,39.1383209,-75.5284118
C0215,1194276063,Primary Care,39.6088679,-75.8317331
C0215,1215977707,Primary Care,39.6966409,-75.6626747
C0215,1245396787,Primary Care,39.6966409,-75.6626747
C0215,1245704816,Primary Care,39.6966409,-75.6626747
C0215,1275252199,Primary Care,39.6966409,-75.6626747
C0215,1285022988,Primary Care,38.7440452,-75.1491775
C0215,1295081834,Primary Care,38.9327585,-75.4518503
C0215,1326232208,Primary Care,39.6091421,-75.8333315
C0215,1376514349,Primary Care,38.7443359,-75.1496655
C0215,1386319291,Primary Care,39.6966409,-75.6626747
C0215,1386938249,Primary Care,39.1494515,-75.5302864
C0215,1396290888,Primary Care,39.6966409,-75.6626747
C0215,1396720645,Primary Care,38.9327585,-75.4518503
C0215,1407395759,Primary Care,39.6966409,-75.6626747
C0215,1417473968,Primary Care,41.4501501,-81.8239595
C0215,1417943994,Primary Care,39.6945421,-75.6624353
C0215,1447453915,Primary Care,39.1383209,-75.5284118
C0215,1467824821,Primary Care,39.6924956,-75.6750425
C0215,1477087070,Primary Care,41.81129,-71.4084677
C0215,1477766707,Primary Care,39.6966409,-75.6626747
C0215,1497995690,Primary Care,39.6966409,-75.6626747
C0215,1508853615,Primary Care,39.7501741,-75.5670506
C0215,1528163649,Primary Care,39.6966409,-75.6626747
C0215,1528461845,Primary Care,39.7505545,-75.5505289
C0215,1558350470,Primary Care,38.9327585,-75.4518503
C0215,1679552764,Primary Care,39.6966409,-75.6626747
C0215,1699773663,Primary Care,39.6945421,-75.6624353
C0215,1710119045,Primary Care,39.6966409,-75.6626747
C0215,1710218235,Primary Care,39.6966409,-75.6626747
C0215,1710989926,Primary Care,39.6091421,-75.8333315
C0215,1720291404,Primary Care,39.1383209,-75.5284118
C0215,1801875992,Primary Care,39.1383209,-75.5284118
C0215,1821085929,Primary Care,39.6966409,-75.6626747
C0215,1821473109,Primary Care,39.7501741,-75.5670506
C0215,1831133701,Primary Care,39.6091421,-75.8333315
C0215,1851388953,Primary Care,38.7443494,-75.1495672
C0215,1871004762,Primary Care,39.8108226,-75.5407855
C0215,1871776393,Primary Care,39.6966409,-75.6626747
C0215,1881078871,Primary Care,39.1383209,-75.5284118
C0215,1881973162,Primary Care,39.5105711,-75.6670152
C0215,1902126493,Primary Care,39.6966409,-75.6626747
C0215,1902569353,Primary Care,39.6966409,-75.6626747
C0215,1932674959,Primary Care,39.6966409,-75.6626747
C0215,1952419376,Primary Care,39.6966409,-75.6626747
C0215,1972992865,Primary Care,38.7440452,-75.1491775
C0215,1982125860,Primary Care,39.6966409,-75.6626747
C0215,1992290266,Primary Care,39.1383209,-75.5284118
C0232,1033314919,Primary Care,39.950234,-75.1939855
C0232,1043604903,Primary Care,39.950234,-75.1939855
C0232,1063770170,Primary Care,39.950234,-75.1939855
C0232,1083886048,Primary Care,39.950234,-75.1939855
C0232,1124027727,Primary Care,39.9477243,-75.1925499
C0232,1134539612,Primary Care,39.950234,-75.1939855
C0232,1144285370,Primary Care,39.9477243,-75.1925499
C0232,1164656351,Primary Care,39.950234,-75.1939855
C0232,1174759013,Primary Care,39.950234,-75.1939855
C0232,1205863586,Primary Care,39.950234,-75.1939855
